id,observed_on_string,time_observed_at,created_time_zone,created_at,updated_at,description,user_id,user_login,quality_grade,reviewed_by,faves_count,num_identification_agreements,num_identification_disagreements,identifications_most_agree,identifications_most_disagree,captive,place_guess,place_ids,longitude,latitude,positional_accuracy,geoprivacy,taxon_geoprivacy,obscured,species_guess,taxon_id,taxon_name,preferred_common_name,iconic_taxon_name,taxon_rank,taxon_parent_id,taxon_native,taxon_endemic,taxon_threatened,taxon_search_rank,taxon_observations,identifications
11640494,2018-04-28 1:50:00 pm BST,2018-04-28T13:50:00+00:00,Etc/UTC,2018-04-28T18:17:02+00:00,2020-06-30T00:54:34+00:00,,898798,msutton92,needs_id,"[3098, 147030, 384930, 599476, 898798, 1002688, 1790012]",0,1,0,True,False,False,"94 Blake Ave, Barking IG11, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0975968689,51.5325541046,33,obscured,open,False,Muscoid Flies and Allies,372853,Cyclorrhapha,Muscoid Flies and Allies,Insecta,infraorder,48091,False,False,False,591988,591988,"[{'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 1790012, 'category': 'leading', 'disagreement': False}]"
11640564,2018-04-28 1:51:00 pm BST,2018-04-28T13:51:00+00:00,Etc/UTC,2018-04-28T18:17:28+00:00,2019-10-06T12:31:57+00:00,,898798,msutton92,research,"[3098, 330465, 384930, 599476, 898798, 1006407]",0,2,0,True,False,False,"94 Blake Ave, Barking IG11, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0976196676,51.5325330395,65,obscured,open,False,Liocoris tripustulatus,447128,Liocoris tripustulatus,Muscoid Flies and Allies,Insecta,species,447130,True,False,False,818,818,"[{'user_id': 330465, 'category': 'improving', 'disagreement': False}, {'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 1006407, 'category': 'supporting', 'disagreement': False}]"
11640998,2018-04-28 1:56:53 pm BST,2018-04-28T13:56:53+00:00,Etc/UTC,2018-04-28T18:19:51+00:00,2019-09-18T18:13:28+00:00,,898798,msutton92,needs_id,"[147030, 165078, 384930, 599476, 898798, 1002688, 1853409]",0,1,0,True,False,False,"94 Blake Ave, Barking IG11, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0976250321,51.5325470134,65,obscured,open,False,Aphideaters,62455,Eupeodes,Muscoid Flies and Allies,Insecta,genus,121991,False,False,False,10774,10774,"[{'user_id': 165078, 'category': 'improving', 'disagreement': False}, {'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 1853409, 'category': 'leading', 'disagreement': False}]"
11641099,Sat Apr 28 2018 19:18:19 GMT+0100 (GMT+1),2018-04-28T19:18:19+02:00,Europe/Amsterdam,2018-04-28T20:20:20+02:00,2018-04-28T20:20:30+02:00,,910492,jenra,needs_id,"[3098, 384930, 599476, 910492, 1002688]",0,0,0,False,False,False,"Hampstead Heath, London, England, GB","[6857, 6858, 30328, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",-0.167994462,51.5573456605,10,obscured,open,False,Aphideaters,51147,Crataegus monogyna,common hawthorn,Plantae,species,51148,True,False,False,18520,18520,"[{'user_id': 910492, 'category': 'leading', 'disagreement': False}]"
11641381,2018-04-28 1:56:13 pm BST,2018-04-28T13:56:13+00:00,Etc/UTC,2018-04-28T18:21:57+00:00,2018-04-29T19:44:52+00:00,,898798,msutton92,needs_id,"[130384, 384930, 599476, 894051, 898798, 1002688]",0,2,0,True,False,False,"94 Blake Ave, Barking IG11, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0976126269,51.532545762,33,obscured,open,False,Anyphaena,153567,Anyphaena,common hawthorn,Arachnida,genus,83722,False,False,False,1656,1656,"[{'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False}, {'user_id': 130384, 'category': 'improving', 'disagreement': False}]"
11641725,Sat Apr 28 2018 19:23:07 GMT+0100 (GMT+1),2018-04-28T19:23:07+02:00,Europe/Amsterdam,2018-04-28T20:24:17+02:00,2018-04-28T20:26:14+02:00,,910492,jenra,casual,[910492],0,0,0,False,False,True,"10–22 Willow Road, London, England, GB","[6857, 6858, 30328, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",-0.1715014502,51.5575671942,30,obscured,open,False,Anyphaena,50278,Parthenocissus quinquefolia,Virginia creeper,Plantae,species,50280,False,False,False,38164,38164,"[{'user_id': 910492, 'category': 'leading', 'disagreement': False}]"
11641793,2018-04-28 7:13:00 pm BST,2018-04-28T19:13:00+00:00,Etc/UTC,2018-04-28T18:24:42+00:00,2019-06-19T14:34:05+00:00,,918461,stuartrichardson2,casual,"[3098, 217955, 384930, 599476, 854537, 918461, 1006407, 1020162, 1312397, 1608051, 1717105, 1835073]",0,3,1,True,False,True,"36 Priory Grove, London SW8 2PH, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.129221247,51.473851838,6,obscured,open,False,"plums, cherries, and allies",47351,Prunus,"plums, cherries, and allies",Plantae,genus,922113,False,False,False,174963,174963,"[{'user_id': 918461, 'category': 'maverick', 'disagreement': False}, {'user_id': 217955, 'category': 'improving', 'disagreement': True}, {'user_id': 1717105, 'category': 'supporting', 'disagreement': False}, {'user_id': 1020162, 'category': 'supporting', 'disagreement': False}]"
11641831,2018-04-28 7:14:33 pm BST,2018-04-28T19:14:33+00:00,Etc/UTC,2018-04-28T18:24:54+00:00,2018-04-28T18:25:10+00:00,,918461,stuartrichardson2,casual,[918461],0,0,0,False,False,False,"1 Priory Grove, London SW8 2PL, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.1293070039,51.4739676404,6,obscured,open,False,thistles,48561,Cirsium,thistles,Plantae,genus,632885,False,False,False,126976,126976,"[{'user_id': 918461, 'category': 'leading', 'disagreement': False}]"
11641874,2018-04-28 2:02:11 pm BST,2018-04-28T14:02:11+00:00,Etc/UTC,2018-04-28T18:25:12+00:00,2020-09-14T20:30:02+00:00,,898798,msutton92,needs_id,"[3098, 84276, 384930, 599476, 898798, 1002688]",0,0,0,False,False,False,"90 Blake Ave, Barking IG11 9SG, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0975646824,51.5325292853,65,obscured,open,False,Butterflies and Moths,47157,Lepidoptera,Butterflies and Moths,Insecta,order,184884,False,False,False,6495591,6495591,"[{'user_id': 898798, 'category': 'leading', 'disagreement': False}]"
11641877,2018-04-28 7:15:17 pm BST,2018-04-28T19:15:17+00:00,Etc/UTC,2018-04-28T18:25:13+00:00,2018-04-28T18:25:28+00:00,,918461,stuartrichardson2,needs_id,"[3098, 384930, 599476, 918461, 1002688]",0,0,0,False,False,False,"1 Priory Grove, London SW8 2PL, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.129391469,51.47393418,8,obscured,open,False,Spanish Bluebell,57635,Hyacinthoides hispanica,Spanish Bluebell,Plantae,species,56095,False,False,False,2813,2813,"[{'user_id': 918461, 'category': 'leading', 'disagreement': False}]"
11641946,2018-04-28 7:17:35 pm BST,2018-04-28T19:17:35+00:00,Etc/UTC,2018-04-28T18:25:32+00:00,2018-09-07T09:52:25+00:00,,918461,stuartrichardson2,research,"[3098, 599476, 918461, 1005840]",0,1,0,True,False,False,"26 Priory Grove, London SW8 2PH, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.129846044,51.474291998,8,obscured,open,False,Horse-chestnut,84298,Aesculus hippocastanum,horse-chestnut,Plantae,species,53350,False,False,True,12540,12540,"[{'user_id': 1005840, 'category': 'supporting', 'disagreement': False}, {'user_id': 918461, 'category': 'improving', 'disagreement': False}]"
11642016,2018-04-28 7:18:52 pm BST,2018-04-28T19:18:52+00:00,Etc/UTC,2018-04-28T18:25:56+00:00,2018-04-29T07:55:26+00:00,,918461,stuartrichardson2,research,"[3098, 29729, 599476, 615980, 918461]",0,1,0,True,False,False,"26 Priory Grove, London SW8 2PH, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.1298299,51.4743998,33,obscured,open,False,European Starling,14850,Sturnus vulgaris,European Starling,Aves,species,14842,True,False,False,68536,68536,"[{'user_id': 918461, 'category': 'improving', 'disagreement': False}, {'user_id': 615980, 'category': 'supporting', 'disagreement': False}]"
11642078,2018-04-28 7:20:25 pm BST,2018-04-28T19:20:25+00:00,Etc/UTC,2018-04-28T18:26:19+00:00,2018-04-28T19:20:40+00:00,,918461,stuartrichardson2,research,"[29729, 409010, 599476, 918461]",0,1,0,True,False,False,"26 Priory Grove, London SW8 2PH, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.130131306,51.474528889,6,obscured,open,False,European Starling,14850,Sturnus vulgaris,European Starling,Aves,species,14842,True,False,False,68536,68536,"[{'user_id': 918461, 'category': 'improving', 'disagreement': False}, {'user_id': 409010, 'category': 'supporting', 'disagreement': False}]"
11642142,2018-04-28 7:21:35 pm BST,2018-04-28T19:21:35+00:00,Etc/UTC,2018-04-28T18:26:33+00:00,2019-06-13T15:52:00+00:00,,918461,stuartrichardson2,needs_id,"[3098, 173306, 384930, 599476, 854537, 1002688, 1006407, 1835073]",0,0,0,False,False,False,"26 Priory Grove, London SW8 2PH, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.1301649767,51.4744678826,24,obscured,open,False,European Starling,211194,Tracheophyta,vascular plants,Plantae,phylum,47126,False,False,False,26239456,26239456,"[{'user_id': 1835073, 'category': 'leading', 'disagreement': None}]"
11642181,2018-04-27 10:51:00 pm BST,2018-04-27T22:51:00+00:00,Etc/UTC,2018-04-28T18:26:46+00:00,2020-05-26T18:18:30+00:00,,898798,msutton92,research,"[29729, 173306, 425992, 599476, 677256, 854537, 898798]",0,3,0,True,False,False,"7 Sutton Rd, Barking IG11 7XY, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0925291702,51.5314113616,129,obscured,open,False,Red Fox,42069,Vulpes vulpes,Red Fox,Mammalia,species,42054,True,False,False,31432,31432,"[{'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 425992, 'category': 'supporting', 'disagreement': False}, {'user_id': 854537, 'category': 'supporting', 'disagreement': False}, {'user_id': 677256, 'category': 'supporting', 'disagreement': False}]"
11642191,2018-04-28 7:23:09 pm BST,2018-04-28T19:23:09+00:00,Etc/UTC,2018-04-28T18:26:48+00:00,2018-04-30T09:04:34+00:00,,918461,stuartrichardson2,research,"[3098, 147030, 173306, 599476, 743476, 918461]",0,2,0,True,False,False,"Priory Ct, London SW8 2NP, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.130742729,51.47472724,8,obscured,open,False,Three-cornered Leek,55505,Allium triquetrum,Three-cornered garlic,Plantae,species,1080328,False,False,False,4385,4385,"[{'user_id': 918461, 'category': 'improving', 'disagreement': False}, {'user_id': 743476, 'category': 'improving', 'disagreement': False}, {'user_id': 147030, 'category': 'supporting', 'disagreement': False}]"
11642222,2018-04-28 7:23:54 pm BST,2018-04-28T19:23:54+00:00,Etc/UTC,2018-04-28T18:27:00+00:00,2018-04-28T18:27:14+00:00,,918461,stuartrichardson2,casual,[918461],0,0,0,False,False,True,"3-7 Southville, London SW8 2PR, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.130859177,51.474724562,24,obscured,open,False,flowering plants,47125,Angiospermae,flowering plants,Plantae,subphylum,211194,False,False,False,24664543,24664543,"[{'user_id': 918461, 'category': 'leading', 'disagreement': False}]"
11642286,2018-04-28 7:24:42 pm BST,2018-04-28T19:24:42+00:00,Etc/UTC,2018-04-28T18:27:19+00:00,2018-04-28T18:27:34+00:00,,918461,stuartrichardson2,casual,[918461],0,0,0,False,False,True,"3-7 Southville, London SW8 2PR, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.1308017244,51.4746005489,8,obscured,open,False,Olive tree,237528,Olea europaea europaea,Olive tree,Plantae,subspecies,57140,False,False,False,560,560,"[{'user_id': 918461, 'category': 'leading', 'disagreement': False}]"
11642363,2018-04-28 7:25:12 pm BST,2018-04-28T19:25:12+00:00,Etc/UTC,2018-04-28T18:27:37+00:00,2018-04-28T18:27:49+00:00,,918461,stuartrichardson2,casual,[918461],0,0,0,False,False,True,"3-7 Southville, London SW8 2PR, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.1307818638,51.4746900828,6,obscured,open,False,flowering plants,47125,Angiospermae,flowering plants,Plantae,subphylum,211194,False,False,False,24664543,24664543,"[{'user_id': 918461, 'category': 'leading', 'disagreement': False}]"
11642402,2018-04-28 7:26:49 pm BST,2018-04-28T19:26:49+00:00,Etc/UTC,2018-04-28T18:27:52+00:00,2018-04-28T18:28:09+00:00,,918461,stuartrichardson2,casual,[918461],0,0,0,False,False,True,"Priory Ct, London SW8 2NP, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.130769856,51.474771141,6,obscured,open,False,Lavender,61905,Lavandula,Lavender,Plantae,genus,919153,False,False,False,17861,17861,"[{'user_id': 918461, 'category': 'leading', 'disagreement': False}]"
11642576,2018-04-28 7:27:20 pm BST,2018-04-28T19:27:20+00:00,Etc/UTC,2018-04-28T18:29:00+00:00,2018-04-28T18:29:19+00:00,,918461,stuartrichardson2,casual,[918461],0,0,0,False,False,True,"Priory Ct, London SW8 2NP, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.1306366897,51.4747762305,6,obscured,open,False,flowering plants,47125,Angiospermae,flowering plants,Plantae,subphylum,211194,False,False,False,24664543,24664543,"[{'user_id': 918461, 'category': 'leading', 'disagreement': False}]"
11643431,Sat Apr 28 2018 19:16:13 GMT+0100 (GMT+1),2018-04-28T19:16:13+02:00,Europe/Amsterdam,2018-04-28T20:34:04+02:00,2018-04-28T20:36:24+02:00,,910492,jenra,needs_id,"[3098, 173306, 384930, 599476, 910492, 1002688]",0,0,0,False,False,False,"Camden, England, GB","[6857, 6858, 30328, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",-0.1662849728,51.5565010161,10,obscured,open,False,flowering plants,124544,Anthriscus sylvestris,Cow Parsley,Plantae,species,52847,True,False,False,16008,16008,"[{'user_id': 910492, 'category': 'leading', 'disagreement': False}]"
11643485,2018-04-28 7:29:11 pm BST,2018-04-28T19:29:11+00:00,Etc/UTC,2018-04-28T18:34:27+00:00,2020-12-15T02:59:45+00:00,,918461,stuartrichardson2,casual,"[918461, 1158723]",0,1,0,True,False,True,"Priory Grove School, 10 Priory Grove, London SW8 2PH, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.1302953032,51.4748992039,6,obscured,open,False,mustard family,47204,Brassicaceae,mustard family,Plantae,family,71275,False,False,False,474486,474486,"[{'user_id': 918461, 'category': 'improving', 'disagreement': False}, {'user_id': 1158723, 'category': 'leading', 'disagreement': False}]"
11643530,2018-04-28 7:29:49 pm BST,2018-04-28T19:29:49+00:00,Etc/UTC,2018-04-28T18:34:44+00:00,2018-04-28T18:34:56+00:00,,918461,stuartrichardson2,casual,[918461],0,0,0,False,False,True,"Priory Ct, London SW8 2NP, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.1303499415,51.4749604592,6,obscured,open,False,apples,54500,Malus,apples,Plantae,genus,723302,False,False,False,39115,39115,"[{'user_id': 918461, 'category': 'leading', 'disagreement': False}]"
11643555,2018-04-28 7:30:23 pm BST,2018-04-28T19:30:23+00:00,Etc/UTC,2018-04-28T18:34:57+00:00,2020-06-07T21:10:56+00:00,,918461,stuartrichardson2,casual,"[918461, 1567800]",0,1,0,True,False,True,"Priory Ct, London SW8 2NP, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.130361214,51.474962607,6,obscured,open,False,Дицентра великолепная,204340,Lamprocapnos spectabilis,Asian Bleeding-heart,Plantae,species,204217,False,False,False,3513,3513,"[{'user_id': 918461, 'category': 'improving', 'disagreement': False}, {'user_id': 1567800, 'category': 'leading', 'disagreement': False}]"
11643584,2018-04-28 7:31:12 pm BST,2018-04-28T19:31:12+00:00,Etc/UTC,2018-04-28T18:35:10+00:00,2020-06-07T21:10:44+00:00,,918461,stuartrichardson2,casual,"[918461, 1567800]",0,1,0,True,False,True,"Priory Ct, London SW8 2NP, UK","[6857, 6858, 30417, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",-0.1302166708,51.4750554429,6,obscured,open,False,Календула лекарственная,75931,Calendula officinalis,pot marigold,Plantae,species,59261,False,False,False,4923,4923,"[{'user_id': 918461, 'category': 'improving', 'disagreement': False}, {'user_id': 1567800, 'category': 'leading', 'disagreement': False}]"
11645760,2018-04-28 2:09:56 pm BST,2018-04-28T14:09:56+00:00,Etc/UTC,2018-04-28T18:48:49+00:00,2018-05-01T17:05:11+00:00,,898798,msutton92,research,"[173306, 599476, 662120, 702174, 898798]",0,2,0,True,False,False,"90 Blake Ave, Barking IG11 9SG, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0975090265,51.5326049945,33,obscured,open,False,Double-striped Pug,311619,Gymnoscelis rufifasciata,Double-striped Pug,Insecta,species,199659,False,False,False,1877,1877,"[{'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 662120, 'category': 'supporting', 'disagreement': False}, {'user_id': 702174, 'category': 'improving', 'disagreement': False}]"
11646729,2018-04-28 2:15:00 pm BST,2018-04-28T14:15:00+00:00,Etc/UTC,2018-04-28T18:54:23+00:00,2018-04-28T18:55:53+00:00,,898798,msutton92,needs_id,"[3098, 173306, 384930, 599476, 898798, 1002688]",0,0,0,False,False,False,"90 Blake Ave, Barking IG11 9SG, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0975596532,51.5326104172,33,obscured,open,False,Millipedes,47735,Diplopoda,Millipedes,Animalia,class,144128,False,False,False,129029,129029,"[{'user_id': 898798, 'category': 'leading', 'disagreement': False}]"
11647233,2018-04-28 2:14:36 pm BST,2018-04-28T14:14:36+00:00,Etc/UTC,2018-04-28T18:56:56+00:00,2020-07-15T12:44:26+00:00,,898798,msutton92,needs_id,"[3098, 173306, 384930, 440756, 599476, 894051, 898798, 1002688, 3028032]",0,1,0,True,False,False,"90 Blake Ave, Barking IG11 9SG, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0975609943,51.5326093743,33,obscured,open,False,Gastropods,549548,Arion,ater-group Arion Slugs,Mollusca,subgenus,54582,False,False,False,12520,12520,"[{'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 894051, 'category': 'leading', 'disagreement': False}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False}, {'user_id': 3028032, 'category': 'leading', 'disagreement': False}]"
11647818,2018-04-28 2:16:52 pm BST,2018-04-28T14:16:52+00:00,Etc/UTC,2018-04-28T19:00:22+00:00,2018-04-28T19:00:22+00:00,,898798,msutton92,casual,[898798],0,0,0,False,False,False,"90 Blake Ave, Barking IG11 9SG, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0974942744,51.5324992519,33,obscured,open,False,Common Striped Woodlouse,48292,Philoscia muscorum,Common Striped Woodlouse,Animalia,species,48293,False,False,False,3219,3219,"[{'user_id': 898798, 'category': 'leading', 'disagreement': False}]"
11648098,2018-04-28 2:18:23 pm BST,2018-04-28T14:18:23+00:00,Etc/UTC,2018-04-28T19:01:58+00:00,2019-05-04T23:39:08+00:00,,898798,msutton92,needs_id,"[3098, 10285, 25945, 173306, 384930, 440756, 599476, 894051, 898798, 1002688]",0,2,0,True,False,False,"90 Blake Ave, Barking IG11 9SG, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0975298136,51.5326016574,129,obscured,open,False,Smooth Land Slugs,87902,Deroceras,Smooth Land Slugs,Mollusca,genus,1105651,False,False,False,13979,13979,"[{'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 10285, 'category': 'supporting', 'disagreement': False}, {'user_id': 894051, 'category': 'improving', 'disagreement': False}]"
11648714,2018-04-28 8:03:59 pm BST,2018-04-28T20:03:59+00:00,Etc/UTC,2018-04-28T19:05:14+00:00,2020-01-11T12:59:41+00:00,,735917,kleines,casual,"[140664, 735917]",0,1,0,True,False,True,"61 Bayswater Rd, London W2 3PH, UK","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",-0.175577274,51.5108863649,3,obscured,open,False,Gallinule poule-d'eau,201282,Gallinula chloropus,Eurasian Moorhen,Aves,species,979864,True,False,False,16700,16700,"[{'user_id': 735917, 'category': 'improving', 'disagreement': False}, {'user_id': 140664, 'category': 'improving', 'disagreement': False}, {'user_id': 735917, 'category': 'supporting', 'disagreement': False}]"
11648738,2018-04-28 2:22:22 pm BST,2018-04-28T14:22:22+00:00,Etc/UTC,2018-04-28T19:05:24+00:00,2018-04-30T09:04:23+00:00,,898798,msutton92,research,"[3098, 10285, 147030, 173306, 599476, 898798]",0,1,0,True,False,False,"94 Blake Ave, Barking IG11, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.097617656,51.5325261569,33,obscured,open,False,Garden Snail,480298,Cornu aspersum,Garden Snail,Mollusca,species,87634,False,False,False,28819,28819,"[{'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 147030, 'category': 'supporting', 'disagreement': False}]"
11649071,2018-04-28 2:23:57 pm BST,2018-04-28T14:23:57+00:00,Etc/UTC,2018-04-28T19:07:25+00:00,2018-04-28T20:13:59+00:00,,898798,msutton92,research,"[173306, 599476, 725272, 898798]",0,1,0,True,False,False,"94 Blake Ave, Barking IG11, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0976277143,51.5325221941,33,obscured,open,False,Coccinelle à vingt-deux points,51660,Psyllobora vigintiduopunctata,22-spot Ladybird,Insecta,species,54467,False,False,False,3909,3909,"[{'user_id': 725272, 'category': 'supporting', 'disagreement': False}, {'user_id': 898798, 'category': 'improving', 'disagreement': False}]"
11649389,2018-04-28 2:26:27 pm BST,2018-04-28T14:26:27+00:00,Etc/UTC,2018-04-28T19:09:14+00:00,2018-04-30T09:04:13+00:00,,898798,msutton92,research,"[3098, 147030, 173306, 599476, 898798]",0,1,0,True,False,False,"94 Blake Ave, Barking IG11, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.097621344,51.5325132258,33,obscured,open,False,stinging nettle,51884,Urtica dioica,stinging nettle,Plantae,species,51886,True,False,False,36573,36573,"[{'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 147030, 'category': 'supporting', 'disagreement': False}]"
11649790,2018-04-28 2:29:51 pm BST,2018-04-28T14:29:51+00:00,Etc/UTC,2018-04-28T19:11:43+00:00,2020-02-12T15:07:27+00:00,,898798,msutton92,research,"[3098, 173306, 384930, 599476, 601645, 898798, 1005840]",0,1,0,True,False,False,"90 Blake Ave, Barking IG11 9SG, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0975170732,51.5325040489,33,obscured,open,False,bull thistle,52989,Cirsium vulgare,bull thistle,Plantae,species,48561,True,False,False,31355,31355,"[{'user_id': 601645, 'category': None, 'disagreement': False}, {'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 1005840, 'category': 'improving', 'disagreement': False}]"
11650206,2018-04-28 2:30:13 pm BST,2018-04-28T14:30:13+00:00,Etc/UTC,2018-04-28T19:14:28+00:00,2018-04-28T21:14:10+00:00,,898798,msutton92,research,"[3098, 173306, 599476, 898798]",0,1,0,True,False,False,"90 Blake Ave, Barking IG11 9SG, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0974798575,51.5324733898,65,obscured,open,False,lierre,55882,Hedera helix,common ivy,Plantae,species,55883,True,False,False,44437,44437,"[{'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 173306, 'category': 'supporting', 'disagreement': False}]"
11650958,2018-04-28 2:33:07 pm BST,2018-04-28T14:33:07+00:00,Etc/UTC,2018-04-28T19:20:05+00:00,2019-07-22T05:17:55+00:00,,898798,msutton92,research,"[4079, 173306, 599476, 702174, 898798]",0,2,0,True,False,False,"90 Blake Ave, Barking IG11 9SG, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0974919274,51.5324800639,33,obscured,open,False,Sulphur Tubic,325665,Esperia sulphurella,Sulphur Tubic,Insecta,species,325750,False,False,False,360,360,"[{'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 702174, 'category': 'supporting', 'disagreement': False}, {'user_id': 4079, 'category': 'supporting', 'disagreement': False}]"
11651575,2018-04-28 2:35:05 pm BST,2018-04-28T14:35:05+00:00,Etc/UTC,2018-04-28T19:24:27+00:00,2018-04-28T20:11:19+00:00,,898798,msutton92,research,"[173306, 599476, 702174, 898798]",0,1,0,True,False,False,"90 Blake Ave, Barking IG11 9SG, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0974989682,51.5324973748,65,obscured,open,False,Broad-bordered Yellow Underwing,324707,Noctua fimbriata,Broad-bordered Yellow Underwing,Insecta,species,1111333,False,False,False,870,870,"[{'user_id': 898798, 'category': 'improving', 'disagreement': False}, {'user_id': 702174, 'category': 'supporting', 'disagreement': False}]"
11652035,2018-04-28 2:37:03 pm BST,2018-04-28T14:37:03+00:00,Etc/UTC,2018-04-28T19:27:27+00:00,2018-04-28T19:28:07+00:00,,898798,msutton92,needs_id,"[3098, 173306, 384930, 512793, 599476, 898798, 1002688]",0,0,0,False,False,False,"90 Blake Ave, Barking IG11 9SG, UK","[6857, 6858, 30315, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149129]",0.0975009799,51.5324959149,33,obscured,open,False,Eisenia,128842,Eisenia,Wrigglers,Animalia,genus,69758,False,False,False,496,496,"[{'user_id': 898798, 'category': 'leading', 'disagreement': False}]"
